ID,BARCODE,BRAND_CODE,CPG_ID,CATEGORY,CATEGORY_CODE,NAME,ROMANCE_TEXT,RELATED_BRAND_IDS
60dde594c1c99202a7cbef5a,511111011088,ARM & HAMMER,60dde541c1c99202a7cbef59,Personal Care,PERSONAL_CARE,Arm & Hammer,,592486bde410d61fcea3d120 : 604a428cac99f04b08c39a49 : 5fd11eb02455c92390b9547e
5f4e4ba9ac99f03f183c8e0b,511111707080,CHEF BOYARDEE,5e825d64f221c312e698a62a,Canned Goods & Soups,CANNED_GOODS_AND_SOUPS,Chef Boyardee®,"Choose from a variety of flavors of canned pasta, microwaveable bowls, and pizza kits—family favorites to serve anytime.",
60664333cbe8fe78dd69b199,511111009498,HUNT'S,53e10d6368abd3c7065097cc,Condiments & Sauces,CONDIMENTS_AND_SAUCES,HUNT'S,,
5dc07e2aa60b873d6b0666d1,511111006305,GENERAL MILLS CEREAL L,53e10d6368abd3c7065097cc,Breakfast & Cereal,BREAKFAST_AND_CEREAL,"General Mills ""Big G"" Cereal",,
6234b095230f103f78a112f3,511111913016,DUNKAROOS,5332f5f3e4b03c9a25efd0ae,Snacks,SNACKS,Dunkaroos,"The epic cookie frosting duo. A fan favorite from 1990 made its return to the shelves in 2020. And the taste everyone remember has stayed the same, and a few new flavors and products have been added including the chocolate frosting, cotton candy, birthday cake and strawberry.  A General Mills brand.",5332f79ee4b03c9a25efd131 : 5daf5e94a60b87376833e362 : 5daf6e31a60b87376833e365 : 5daf54ec1dda2c3e1416ae98 : 5daf2baea60b87376833e359 : 5daf4f9ca60b87376833e360 : 5daf59751dda2c3e1416ae99
5afda65de4b0c11cfecd49fb,511111004561,SNYDERS OF HANOVER,5a734034e4b0d58f376be874,Snacks,SNACKS,SNYDERS OF HANOVER,"Snyder's of Hanover offers a wide variety of pretzel snacks, from classic pretzel rods, twists and nibblers, to flavor-packed pretzel pieces. ",
540f241c68abd3c7065097d5,511111602767,,540f215de4b09fb9af4b49f1,,,Prairie Farms,,
592486bfe410d61fcea3d13c,511111200680,TALENTI,5332f5f6e4b03c9a25efd0b4,Frozen,FROZEN,Talenti,"Talenti believes the best process results in the best gelato &sorbetto. That’s why we take our time. From the ingredients we choose, to the methods we use, everything we do comes from our belief that the more time we put in with our gelato & sorbetto, the tastier the final product. A Unilever brand.",592486bde410d61fcea3d121 : 592486bde410d61fcea3d122 : 592486bee410d61fcea3d133
5887a17ee4b02187f85cdad3,511111101178,MIO,53e10d6368abd3c7065097cc,Beverages,BEVERAGES,Mio,"Squeeze more into life. Mio liquid water enhancers bring your water to life with more energy, vitamins, and electrolytes. ",
610c4190c17d1b474029efba,511111111269,SUBWAY,610c41683ae9e26706435fb6,Restaurants,RESTAURANTS,Subway,,
5332f9f1e4b03c9a25efd1c4,511111703266,,5332f5f2e4b03c9a25efd0aa,,,Special K,,
5bd200a6965c7d66d92731ea,511111504627,COTTONELLE,550b2565e4b001d5e9e4146f,Household,HOUSEHOLD,Cottonelle,Cottonelle® is all about #downtherecare by helping you feel shower fresh with Cottonelle® toilet paper and flushable wipes. Cottonelle® flushable wipes break down 4x faster than other flushable wipes and they are the only wipes approved by a wastewater utility (JEA). Cottonelle® toilet paper has unique CleaningRipples® to help you remove more at once. Start improving your #downtherecare with Cottonelle®!,5bd2013f965c7d66d92731ec : 5a0218cae4b00efe02b02a59 : 592486bfe410d61fcea3d13a
62f521de2e94a20f3d9fbd2d,511111014959,M&M’S,62f51f6f02d87153442246a2,Candy & Chocolate,CANDY_AND_CHOCOLATE,M&M'S®,"It's one for all and all for one when you're sharing colorful, classic, bite-sized candy. So grab a pack of your favorite M&M'S® and pass 'm around! ",62f521d102d87153442246aa : 62f522032e94a20f3d9fbd2f
5fbc4e36ac99f007b792c209,511111207702,ALFAROS,5fbc4c21ac99f007b792c1ff,Bread & Bakery,BREAD_AND_BAKERY,Alfaros Bread,"Alfaro’s Artesano bread is made without high fructose corn syrup and has no artificial colors or flavors because we only want the best for your family. Baked with the goodness you’d expect, Alfaro's Breads offers a delicious variety of freshly baked bread products.",60e89539748cd71a17e20660 : 5fbc4c50ac99f007b792c201 : 5fbc4c3fac99f007b792c200
60901beb729cb85570d8725f,511111109679,HIDDEN VALLEY 2,6019877fac99f004d19ade31,Condiments & Sauces,CONDIMENTS_AND_SAUCES,HIDDEN VALLEY,,
5a8c3226e4b07f0a2dac8942,511111004127,V8,5a734034e4b0d58f376be874,Beverages,BEVERAGES,V8,The V is for Vegetables. The original V8 juice that started it all. Still as delicious as ever with only 50 calories per serving and lots of vitamins A & C.,
57e580e8e4b0ac389136a304,511111302292,COORS BANQUET,5332f709e4b03c9a25efd0f1,"Beer, Hard Cider & Seltzer",BEER_HARD_CIDER_AND_SELTZER,Coors Banquet,"Coors Banquet is brewed with 100% Rocky Mountain water and Moravian barley from many generations of family farmers. True to its roots, it is brewed only in one place, Golden, Colorado, and nowhere else.",5332f709e4b03c9a25efd0f0 : 6047eb232455c97b314d386e : 5332f7f0e4b03c9a25efd160
5f4fa8b0ac99f03f183c8e16,511111607250,LIBBYS,5e825d64f221c312e698a62a,Canned Goods & Soups,CANNED_GOODS_AND_SOUPS,Libby's®,"Libby's offers ready-to-eat, plump and tasty Vienna sausages, corned beef, and more. Libby's foods make great snacks, entrées and ingredients for your favorite recipes.",
62f5223202d87153442246ad,511111015024,STARBURST,62f51f6f02d87153442246a2,Candy & Chocolate,CANDY_AND_CHOCOLATE,STARBURST®,"Enjoy the yummiest way to keep things juicy. STARBURST® unleashes a burst of imagination in strawberry, cherry, orange and lemon flavors. 
Mars Wrigley. Better Moments Make the World Smile.",62f5221a02d87153442246ac : 62f522262e94a20f3d9fbd31
